Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Allow customer reviews?,Categories,Regular price,Sale price,Images
simple,S41-42-17401,Babycare Beige Edge Protector For Baby Safety,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.780c6066w8WD70"">Material :Ethylene-vinyl acetate (EVA)</li>
<li class="""">Size : 2 meters</li>
<li class="""">Stick it to the corner of desks, tables, banister</li>
<li class="""">Prevent your baby from injuries</li>
<li class="""">Can be cut to any length you want</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>Childproof your home with these essentials and protect your baby. Edge Protection is designed to prevent your baby from sharp corners and hard edges at home. Hurry bring home this edge protection to protect your baby from injuries.</p>
</div>",,,taxable,,1,100,1,Health & Safety,504.00000000000006,450,"https://www.reddoko.com/uploads/39611/1565672741.2.JPG,https://www.reddoko.com/uploads/39610/1565672741.1.jpg"
simple,S41-48,Black/Brown Wooden Safety Gate,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.1e562b441uPkZe"">Material : Wooden</li>
<li class="""">Dimension : 27"" x 30.5""</li>
<li class="""">Pressure mounts, no drill required</li>
<li class="""">Ideal for doors, staircase and doorways</li>
<li class="""">Auto locksystem with both direction lock and open</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Childproof your home with this safety gate to protect your baby. This helps you keep your baby safe and avoids any hazards for your baby. Stops baby from moving away from your sight.</div>",,,taxable,,1,100,1,Health & Safety,8400.0,7500,https://www.reddoko.com/uploads/39641/1565682156.17.jpg
simple,S41-48,Black/Brown Wooden Safety Gate,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.1e562b441uPkZe"">Material : Wooden</li>
<li class="""">Dimension : 27"" x 30.5""</li>
<li class="""">Pressure mounts, no drill required</li>
<li class="""">Ideal for doors, staircase and doorways</li>
<li class="""">Auto locksystem with both direction lock and open</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Childproof your home with this safety gate to protect your baby. This helps you keep your baby safe and avoids any hazards for your baby. Stops baby from moving away from your sight.</div>",,,taxable,,1,100,1,Health & Safety,8400.0,7500,https://www.reddoko.com/uploads/39641/1565682156.17.jpg
simple,S41-49,"Child Safety Gate With Extensions Fits 4 ft 2 in For Staircases And Doors, No Drilling Required",1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.693559b8cUqGZ0"">High quality Safety gate for Staircase, hallway and doors.</li>
<li class="""">Pressure mount screws, No Drilling Required.</li>
<li class="""">Can be used in staircase of width from 2 ft 5 inches - 4 ft 2 inches.</li>
<li class="""">Auto locking system.</li>
<li class="""">Portable and can be reused in different places.</li>
<li class="""">Easy installation</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>Fall from Staircase is one of the common and fatal injury occurred at home. Prevent this kind of injuries and accidents by using safety gate in staircase and doorways. With its pressure mount feature (drilling not required), it becomes more portable for you to use in various location as per your need. It comes with 2 extension which can be used to fit in different widths as per requirement.</p>
</div>",,,taxable,,1,100,1,Health & Safety,10640.000000000002,9500,"https://www.reddoko.com/uploads/39646/1565682335.16.jpg,https://www.reddoko.com/uploads/39642/1565682335.12.jpg,https://www.reddoko.com/uploads/39643/1565682335.13.jpg,https://www.reddoko.com/uploads/39644/1565682335.14.jpg,https://www.reddoko.com/uploads/39645/1565682335.15.jpg"
simple,S41-49,"Child Safety Gate With Extensions Fits 4 ft 2 in For Staircases And Doors, No Drilling Required",1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.693559b8cUqGZ0"">High quality Safety gate for Staircase, hallway and doors.</li>
<li class="""">Pressure mount screws, No Drilling Required.</li>
<li class="""">Can be used in staircase of width from 2 ft 5 inches - 4 ft 2 inches.</li>
<li class="""">Auto locking system.</li>
<li class="""">Portable and can be reused in different places.</li>
<li class="""">Easy installation</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>Fall from Staircase is one of the common and fatal injury occurred at home. Prevent this kind of injuries and accidents by using safety gate in staircase and doorways. With its pressure mount feature (drilling not required), it becomes more portable for you to use in various location as per your need. It comes with 2 extension which can be used to fit in different widths as per requirement.</p>
</div>",,,taxable,,1,100,1,Health & Safety,10640.000000000002,9500,"https://www.reddoko.com/uploads/39646/1565682335.16.jpg,https://www.reddoko.com/uploads/39642/1565682335.12.jpg,https://www.reddoko.com/uploads/39643/1565682335.13.jpg,https://www.reddoko.com/uploads/39644/1565682335.14.jpg,https://www.reddoko.com/uploads/39645/1565682335.15.jpg"
simple,S41-50,Babycare Red House Safety Door Stopper,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.4de25460Az87J5"">
<ul class="""">
<li class="""">Material :Ethylene-vinyl acetate (EVA)</li>
<li class="""">Dimension: 4"" x 4"" x 2""</li>
<li class="""">Prevents child's fingers from slamming doors</li>
<li class="""">Prevents child from beingaccidentally locked in room</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Childproof your home with these essentials and protect your baby. Helps to prevent your child's finger from getting caught in slamming doors. It ensure children from being accidentally locked in room. Hurry bring home this safety door stopper to protect your baby from any injuries and hazards.</div>",,,taxable,,1,100,1,Health & Safety,308.00000000000006,275,https://www.reddoko.com/uploads/39647/1565682486.40.jpg
simple,S41-55,Babycare White Toilet Lock For Baby Safety,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.4f8a552f2y3I8A"">
<ul class="""">
<li class="""">Material : Plastic</li>
<li class="""">Dimension: 1"" x 9""</li>
<li class="""">Prevents baby from opening toilet</li>
<li class="""">Prevents baby from playing with dirty water</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Toilet lock can help prevent baby from the danger of opening toilet. Meanwhile it can avoid your baby play with toilet water and throwing mobile, keys, and other valuable items into it. It is easy to install and convenient to use.</div>",,,taxable,,1,100,1,Health & Safety,224.00000000000003,200,"https://www.reddoko.com/uploads/39674/1565684124.1.jpg,https://www.reddoko.com/uploads/39675/1565684124.2.jpg,https://www.reddoko.com/uploads/39677/1565684124.4.jpg"
simple,S41-56,Babycare White Anti Slip Bath & Shower Safety Strips,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.7d28f398okC05n"">Material : Plastic/Nylon</li>
<li class="""">Dimension: 3.5"" x 8.5""</li>
<li class="""">12 Pieces strips</li>
<li class="""">Self-adhesive</li>
<li class="""">Used on pools, baths showers or any slippery surface</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Childproof your home with these essentials and protect your baby. Non- slip bath &amp; shower safety strips are ideal for slipped surface. It can be used on pools, baths showers, staircase or any slippery place to reduce slip and fall accident.</div>",,,taxable,,1,100,1,Health & Safety,425.6,380,"https://www.reddoko.com/uploads/39679/1565684257.5.jpg,https://www.reddoko.com/uploads/39680/1565684257.6.jpg,https://www.reddoko.com/uploads/39681/1565684257.7.jpg"
simple,S41-57,Babycare Multi-Purpose Safety Lock For Baby Safety,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.e32a6a82j8NNSZ"">Material : Plastic</li>
<li class="""">Dimension: 1"" x 7""</li>
<li class="""">Prevent children from opening refrigerators, cupboards and cabinets, toilets</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Helps to prevent children from opening refrigerators, cupboards and cabinets, toilets etc. It can be used on curved surface and corners and variety of surfaces including glass, metal, wood and plastic.</div>",,,taxable,,1,100,1,Health & Safety,308.00000000000006,275,"https://www.reddoko.com/uploads/39682/1565685932.27.jpg,https://www.reddoko.com/uploads/39683/1565685932.28.jpg"
simple,S41-58,KidzCo Child Safety Staircase/Balcony Railing Safety Net,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.58ff1544PlFdkW"">Prevents the risk posed by railing for infants.</li>
<li class="""">Prevents children form getting stuck in the railings</li>
<li class="""">Light weight, strong and durable.</li>
<li class="""">Can be used both indoor and outdoor</li>
<li class="""">Children cannot insert their fingers in the holes of the net.</li>
<li class="""">Washable and Easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Infants and Toddlers always face the danger of sticking their hands and body parts in the railing of Staircase and Balcony. This sometimes leads to serious injuries to your little ones. This railing Safety net will avoid such danger as this safety net can be used to cover the openings of railings. Made for children, this mesh net is durable and easy to use.</div>",,,taxable,,1,100,1,Health & Safety,1456.0000000000002,1300,"https://www.reddoko.com/uploads/39684/1565686229.1.jpg,https://www.reddoko.com/uploads/39686/1565686229.3.jpg,https://www.reddoko.com/uploads/39687/1565686229.4.jpg,https://www.reddoko.com/uploads/39688/1565686229.5.jpg,https://www.reddoko.com/uploads/39689/1565686229.6.jpg,https://www.reddoko.com/uploads/39690/1565686229.7.jpg,https://www.reddoko.com/uploads/39691/1565686229.8.jpg"
simple,S41-59,Child Safety Bed Rail / Bed Guard,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.6bf62e86hkFe7m"">Protects your little ones from falling off the bed.</li>
<li class="""">Easy to assemble, install and fold to make easy for parents to sit by bedside.</li>
<li class="""">Can be folded down when not in use.</li>
<li class="""">High quality, breathable and see through fabric - high quality mesh material gives clear view of baby's actions</li>
<li class="""">Net fabric can be washed and reused</li>
<li class="""">Dimension : Length 152 cm Height 42 cm</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>Ensure your child safety by installing Child Bed Rail / Bed Guard from falling off from the bed. Itcan be used to create playing area in the bed. The transparent mesh area helps to watch the baby activities while in bed.</p>
</div>",,,taxable,,1,100,1,Health & Safety,3584.0000000000005,3200,"https://www.reddoko.com/uploads/39693/1565686402.1.jpg,https://www.reddoko.com/uploads/39694/1565686402.2.jpg,https://www.reddoko.com/uploads/39695/1565686402.3.jpg,https://www.reddoko.com/uploads/39696/1565686402.4.jpg,https://www.reddoko.com/uploads/39697/1565686402.5.jpg,https://www.reddoko.com/uploads/39698/1565686402.6.jpg"
simple,S41-62,Hook And Loop Strap For Baby Safety,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.1b31412fUGs9De"">Material : Nylon</li>
<li class="""">Dimension: 3"" x 8""</li>
<li class="""">8 Pieces</li>
<li class="""">Use on wall, glass, tiles, plastics or metal surfaces</li>
<li class="""">Use in doors and outdoor</li>
<li class="""">Easilyopens and closes</li>
<li class="""">Can be open and closed hundreds of times</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">
<p>The multi-purpose trap can attach and secure items in just seconds. Place the strap around the items youwant to tie together, then press the hook and loop to seal.</p>
</div>",,,taxable,,1,100,1,Health & Safety,308.00000000000006,275,"https://www.reddoko.com/uploads/39710/1565689663.43.jpg,https://www.reddoko.com/uploads/39711/1565689663.44.jpg,https://www.reddoko.com/uploads/39712/1565689663.48.jpg"
simple,S41-63,Babycare White Plug Protector For Baby Safety,1,1,visible,This is product description,"<div class=""html-content pdp-product-highlights"">
<ul class="""">
<li class="""" data-spm-anchor-id=""a2a0e.pdp.product_detail.i0.48684ba9OCMR2K"">Material : Plastic</li>
<li class="""">Dimension: 2"" x 7""</li>
<li class="""">Protect child from risk of electric shock</li>
<li class="""">Prevents baby from causing any injury</li>
<li class="""">Durable and easy to use</li>
</ul>
</div>
<div class=""html-content detail-content"">Childproof your home with this essential and protect your baby. Protect children from the danger and risk of electric shock. Easy to install without any tools.</div>",,,taxable,,1,100,1,Health & Safety,313.6,280,"https://www.reddoko.com/uploads/39713/1565689894.61.jpg,https://www.reddoko.com/uploads/39714/1565689894.62.jpg,https://www.reddoko.com/uploads/39715/1565689894.65.jpg"
simple,S5-96,My Not So Perfect Life: A Novel,1,1,visible,This is product description,"<div>Katie Brenner has the perfect life: a flat in London, a glamorous job, and a super-cool Instagram feed.</div><div>OK, so the truth is that she rents a tiny room with no space for a wardrobe, has a hideous commute to a lowly admin job, and the life she shares on Instagram isnt really hers. </div><div>But one day her dreams are bound to come true, arent they?</div><div>Until her not-so-perfect life comes crashing down when her mega-successful boss Demeter gives her the sack. All Katies hopes are shattered. She has to move home to Somerset, where she helps her dad with his new glamping business. </div><div>Then Demeter and her family book in for a holiday, and Katie sees her chance. But should she get revenge on the woman who ruined her dreams - or try to get her job back? Does Demeter  the woman who has everything  actually have such an idyllic life herself? Maybe they have more in common than it seems. </div><div>And whats wrong with not-so-perfect, anyway?</div><div><strong>About Sophie Kinsella:</strong></div><div>Sophie Kinsella is an international bestselling writer. She is the author of many number one bestsellers, including the hugely popular Shopaholic series. She has also written seven bestselling novels as Madeleine Wickham. She lives between London and the country with her husband and family.</div>",,,taxable,,1,100,1,Literature & Fiction,1072.96,958,"https://www.reddoko.com/uploads/6286/1503993132.9780593074794_1.jpg,https://www.reddoko.com/uploads/6287/1503993132.9780593074794_2.jpg"
simple,S5-97,Into The Water: From The Bestselling Author Of The Girl On The Train,1,1,visible,This is product description,"<div><strong>The addictive new psychological thriller from the author of The Girl on the Train, the runaway Sunday Times No. 1 bestseller and global phenomenon.</strong></div><div>In the last days before her death, Nel called her sister. Jules didnt pick up the phone, ignoring her plea for help.</div><div>Now Nel is dead. They say she jumped. And Jules has been dragged back to the one place she hoped she had escaped for good, to care for the teenage girl her sister left behind.</div><div>But Jules is afraid. So afraid. Of her long-buried memories, of the old Mill House, of knowing that Nel would never have jumped.</div><div>And most of all shes afraid of the water, and the place they call the Drowning Pool . . .</div><div>The addictive new psychological thriller from the author of The Girl on the Train, the runaway Sunday Times No. 1 bestseller and global phenomenon.</div><div>In the last days before her death, Nel called her sister. Jules didnt pick up the phone, ignoring her plea for help.</div><div>Now Nel is dead. They say she jumped. And Jules has been dragged back to the one place she hoped she had escaped for good, to care for the teenage girl her sister left behind.</div><div>But Jules is afraid. So afraid. Of her long-buried memories, of the old Mill House, of knowing that Nel would never have jumped.</div><div>And most of all shes afraid of the water, and the place they call the Drowning Pool . . .</div><div><strong>With the same propulsive writing and acute understanding of human instincts that captivated millions of readers around the world in her explosive debut thriller, The Girl on the Train, Paula Hawkins delivers an urgent, satisfying read that hinges on the stories we tell about our pasts and their power to destroy the lives we live now.</strong></div>",,,taxable,,1,100,1,Literature & Fiction,1072.96,958,https://www.reddoko.com/uploads/6288/1503993132.9780857524430.jpg
simple,S5-98,One With You,1,1,visible,This is product description,"<div><strong>The fifth and final chapter in the seductive Crossfire series from International bestselling author Sylvia Day.</strong></div><div>The intensity of their love strips everything else away, but is it strong enough to endure?</div><div>Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.</div><div>Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.</div><div>We have bared our deepest, ugliest secrets to one another. Gideon is the mirror that reflects all my flaws . . . and all the beauty I couldn't see. He has given me everything. Now, I must prove I can be the rock, the shelter for him that he is for me. Together, we could stand against those who work so viciously to come between us.</div><div>But our greatest battle may lie within the very vows that give us strength. Committing to love was only the beginning. Fighting for it will either set us free . . . or break us apart.</div><div><strong>Heartbreakingly and seductively poignant, One with You is the breathlessly awaited finale to the Crossfire saga, the searing love story that has captivated millions of readers worldwide.</strong></div>",,,taxable,,1,100,1,Literature & Fiction,714.5600000000001,638,"https://www.reddoko.com/uploads/6289/1503993133.9781405916424_1.jpg,https://www.reddoko.com/uploads/6290/1503993133.9781405916424_2.jpg"
simple,S5-99,Truly Madly Guilty,1,1,visible,This is product description,"<div>** From the bestselling author of Big Little Lies, now a gripping HBO series, comes Liane Moriarty's new novel Truly Madly Guilty. Voted by Amazon reviewers as a 4 STAR read **</div><div>Six responsible adults, two best friends and one day that changes everything. Truly, Madly, Guilty is a cocktail of friendship and modern love spiked with a little deception.</div><div>'This is a story which begins with a barbecue in the suburbs. . .'</div><div>By the end of it a lifelong friendship will be in tatters, a marriage on the rocks and an innocent bystander dead.</div><div>In just one evening six lives will change for ever . . .</div><div>If you aren't already a Moriarty addict, you will be after this utterly obsessive read.</div><div>'If you liked The Husband's Secret, or Big Little Lies, you will love Truly Madly Guilty. Filled with so many twists and turns. Keeps you guessing until the very end. Perfect summer read' Reese Witherspoon</div><div>'If, like us, you've been obsessively enjoying Big Little Lies, then you must clear a reading slot for this novel by the same author... Truly Madly Guilty is as brilliantly accomplished as it is dark, twisty and compulsive. No wonder Reese Witherspoon is such a huge Moriarty fan' Heat</div><div>'Straight-from-life characters, knife-sharp insight and almost unbearable suspense will have you racing through it' Good Housekeeping</div><div>'A riveting drama packed with suspense and secrets' Woman &amp; Home</div>",,,taxable,,1,100,1,Literature & Fiction,714.5600000000001,638,https://www.reddoko.com/uploads/6291/1503993133.9781405932097.jpg
simple,S5-100,Salt To The Sea,1,1,visible,This is product description,"<div>WINNER OF THE CILIP CARNEGIE MEDAL 2017</div>
<div>It's early 1945 and a group of people trek across Germany, bound together by their desperation to reach the ship that can take them away from the war-ravaged land. Four young people, each haunted by their own dark secret, narrate their unforgettable stories. Fans of The Book Thief or Helen Dunmore's The Siege will be totally absorbed.</div>
<div>This inspirational novel is based on a true story from the Second World War. When the German ship the Wilhelm Gustloff was sunk in port in early 1945 it had over 9000 civilian refugees, including children, on board. Nearly all were drowned. Ruta Sepetys, acclaimed author of Between Shades of Grey, brilliantly imagines their story.</div>
<div>'Ruta Sepetys is a master of historical fiction' Elizabeth Wein, author of CODE NAME VERITY</div>
<div>ABOUT AUTHOR</div>
<div>Ruta Sepetys is the author of acclaimed YA novel, Between Shades of Grey. Born and raised in Michigan in a family of Lithuanian descent, Ruta now lives with her husband in Tennessee. Ruta was a highly successful promoter of classical music concerts, booking and touring with orchestras worldwide, before turning to writing full-time. In 2015 Ruta has been awarded The Rockefeller Foundation's prestigious Bellagio Center writing residency, where she will interact with other leading international artists, writers and thinkers.</div>",,,taxable,,1,100,1,Literature & Fiction,714.5600000000001,638,https://www.reddoko.com/uploads/6304/1503993912.salt-of-sea.jpg
simple,S5-101,Holding Up The Universe,1,1,visible,This is product description,"<div>From the author of the New York Times bestseller All the Bright Places comes a heart-wrenching story about what it means to see someone - and love someone - for who they truly are.</div><div>Everyone thinks they know Libby Strout, the girl once dubbed 'America's Fattest Teen'. But no one's taken the time to look past her weight to get to see who she really is. Since her mum's death, she's been picking up the pieces in the privacy of her home, dealing with her heartbroken father and her own grief. Now, Libby's ready: for high school, for new friends, for love, and for EVERY POSSIBILITY LIFE HAS TO OFFER. I know the part I want to play here at MVB High. I want to be the girl who can do anything.</div><div>Everyone thinks they know Jack Masselin too. Yes, he's got swagger, but he's also mastered the art of fitting in. What no one knows is that Jack has a secret: he can't recognize faces. Even his own brothers are strangers to him. He's the guy who can re-engineer and rebuild anything, but he can't understand what's going on with the inner workings of his own brain. So he tells himself to play it cool: Be charming. Be hilarious. Don't get too close to anyone.</div><div>Until he meets Libby. When the two get tangled up in a cruel high school game which lands them in group counseling, Libby and Jack are both angry, and then surprised. Because the more time they spend together, the less alone they feel. Because sometimes when you meet someone, it changes the world - theirs and yours.</div><div>Jennifer Niven delivers another poignant, exhilarating love story about finding that person who sees you for who you are - and seeing them right back.</div><div>Praise for All the Bright Places:</div><div>'If you're looking for the next The Fault in Our Stars - this is it' Guardian</div><div>'[A] heartbreaking love story about two funny, fragile, and wildly damaged high school kids' Entertainment Weekly</div><div>'A do-not-miss for fans of Eleanor &amp; Park and The Fault in Our Stars, and basically anyone who can breathe' Justine Magazine</div><div>'At the heart - a big one - of All the Bright Places lies a charming love story about this unlikely and endearing pair of broken teenagers' The New York Times Book Review</div><div>ABOUT AUTHOR</div><div>Jennifer Niven is the author of two narrative non-fiction books, The Ice Master and Ada Blackjack; a high school memoir,The Aqua Net Diaries; and four historical novels for adults: Velva Jean Learns to Drive (based on her Emmy Award-winning film of the same name), Velva Jean Learns to Fly, Becoming Clementine, and the forthcoming American Blonde. Jennifer lives in Los Angeles and you can learn more about her at <ahref=www.jenniferniven.com>www.jenniferniven.com</a>.</div>",,,taxable,,1,100,1,Literature & Fiction,714.5600000000001,638,https://www.reddoko.com/uploads/6292/1503993133.9780141357058.jpg
simple,S5-102,Girl Online: On Tour,1,1,visible,This is product description,"<div>The sequel to the number-one bestseller Girl Online.</div><div>Penny's bags are packed . . . When Noah invites Penny on his European music tour, she can't wait to spend time with her rock-god-tastic boyfriend. But, between Noah's jam-packed schedule, less-than-welcoming bandmates and threatening messages from jealous fans, Penny wonders whether she's really cut out for life on tour. She can't help but miss her family, her best friend Elliot . . . and her blog, Girl Online. Can Penny learn to balance life and love on the road, or will she lose everything in pursuit of the perfect summer?</div><div><font face=ARIAL size=2 color=black>ABOUT AUTHOR</font></div><div>Zoe Sugg, aka Zoella, is a vlogger from Brighton, UK. Her beauty, fashion and lifestyle vlogs have gained her millions of YouTube subscribers, with even more viewing the vlogs every month. She won the 2011 Cosmopolitan Blog Award for Best Established Beauty Blog and went on to win the Best Beauty Vlogger award the following year. Zoe has also twice received the Best British Vlogger award at the 2013 and 2014 Radio 1 Teen Awards and the 2014 and 2015 Nickelodeon Kids' Choice award for UK's Favourite Vlogger, and she was named Web Star for Fashion and Beauty at the 2014 Teen Choice Awards.</div>",,,taxable,,1,100,1,Literature & Fiction,627.2,560,"https://www.reddoko.com/uploads/6293/1503993133.9780141364223_1.jpg,https://www.reddoko.com/uploads/6294/1503993133.9780141364223_2.jpg"
simple,S5-103,Girl Online: Going Solo,1,1,visible,This is product description,"<div>Penny's life is back to normal.</div><div>As Penny starts the school year she's ready to face the world - alone. Noah has gone off the radar after ending his world tour early and no one, including Penny, knows where he is. So when she accepts Megan's invitation to visit her performing arts school it seems like an opportunity to make some new friends.</div><div>Helping everyone else seems to be the right remedy - Elliot needs her friendship more than ever, and she meets Posey, who she can really help with her stage fright. But is charming Scottish boy Callum the right kind of distraction? And can Penny truly move on when Noah's shadow seems to haunt her round every corner?</div><div>Book three in the number-one bestselling Girl Online series.</div><div><font face=ARIAL size=2 color=black>ABOUT AUTHOR</font></div><div>Zoe Elizabeth Sugg (born 28 March 1990) is an English fashion and beauty vlogger, YouTuber, and author. She is best known by her YouTube username Zoella. Her debut novel, Girl Online, was released in November 2014 and broke the record for highest first-week sales of a first-time novelist since Nielsen BookScan began compiling such records in 1998. </div>",,,taxable,,1,100,1,Literature & Fiction,893.7600000000001,798,https://www.reddoko.com/uploads/6295/1503993133.9780141372198.jpg
simple,S5-106,Finding Audrey,1,1,visible,This is product description,"<div>From the bestselling author of the Shopaholic series comes a story of humour, heart and heartache. Finding Audrey is Sophie Kinsella’s first novel for teens, sure to appeal to her legions of adult and young adult fans all over the world.</div><div>Audrey can't leave the house. she can't even take off her dark glasses inside the house.</div><div>Then her brother's friend Linus stumbles into her life. With his friendly, orange-slice smile and his funny notes, he starts to entice Audrey out again - well, Starbucks is a start. And with Linus at her side, Audrey feels like she can do the things she'd thought were too scary. Suddenly, finding her way back to the real world seems achievable.</div><div>Be prepared to laugh, dream and hope with Audrey as she learns that even when you feel like you have lost yourself, love can still find you . . .</div><div><font face=ARIAL size=2 color=black><strong>ABOUT AUTHOR</strong></font></div><div>Sophie Kinsella is an international bestselling writer. She is the author of many number one bestsellers, including the hugely popular Shopaholic series. She has also written seven bestselling novels as Madeleine Wickham. She lives between London and the country with her husband and family.</div>",,,taxable,,1,100,1,Literature & Fiction,714.5600000000001,638,"https://www.reddoko.com/uploads/6298/1503993134.9780552573665.jpg,https://www.reddoko.com/uploads/6299/1503993134.9780552573665_2.jpg"
simple,S5-108,The Sun Is Also A Star,1,1,visible,This is product description,"<div><strong>The New York Times and internationally bestselling love story from Nicola Yoon, author of Everything, Everything - now a film starring Amandla Stenberg and Nick Robinson, in cinemas this summer.</strong></div><div><strong>Natasha:</strong> I'm a girl who believes in science and facts. Not fate. Not destiny. Or dreams that will never come true. I'm definitely not the kind of girl who meets a cute boy on a crowded New York City street and falls in love with him. Not when my family is twelve hours away from being deported to Jamaica. Falling in love with him won't be my story.</div><div><strong>Daniel:</strong> I've always been the good son, the good student, living up to my parents' high expectations. Never the poet. Or the dreamer. But when I see her, I forget about all that. Something about Natasha makes me think that fate has something much more extraordinary in store-for both of us. </div><div><strong>The Universe:</strong> Every moment in our lives has brought us to this single moment. A million futures lie before us. Which one will come true?</div>",,,taxable,,1,100,1,Literature & Fiction,714.5600000000001,638,"https://www.reddoko.com/uploads/6302/1503993134.9780552574242_1.jpg,https://www.reddoko.com/uploads/6303/1503993134.9780552574242_2.jpg"
