ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Allow customer reviews?,Categories,Regular price,Sale price,Images
,simple,luis-felipe-edwards-cabernet-sauvignon-750ml,Luis Felipe Edwards Cabernet Sauvignon 750ML,1,1,visible,"The Classic line from Luis Felipe Edwards is the perfect introduction to the LFE style of winemaking. These wines are approachably fruity forward, juicy, easy to drink, and can be enjoyed on their own or with a variety of foods.","<div class=""description"">
                <p>The Classic line from Luis Felipe Edwards is the perfect introduction to the LFE style of winemaking. These wines are approachably fruity forward, juicy, easy to drink, and can be enjoyed on their own or with a variety of foods.</p><p>Colour: Deep garnet red.</p><p>Nose: Intense with ripe-red fruit and balsamic herb notes, accompanied by chocolate, coffee and vanilla.</p><p>Palate: Has a big volume with present and firm tannins, medium acidity and long finish with great presence of fruit.</p><p>Recommendations: Grilled white and red meats, roasted vegetables, charcuterie.</p><p>Serving Temperature: 15°-18° C</p>
            </div>",,,taxable,,1,100,1,Wine > Red Wine,2066.4,1845,https://cheers.com.np/uploads/products/6482243105057230303667043110778183606354154.png
,simple,robertson-brut-sparkling-750ml,Robertson Brut Sparkling 750ML,1,1,visible,"This dry yet fruity sparkling wine made from Chenin Blanc is elegant, fresh and crisp. ","<div class=""description"">
                <p>This dry yet fruity sparkling wine made from Chenin Blanc is elegant, fresh and crisp. </p><p>It displays appealing flavours of apple and pear with subtle floral aromas.</p><p>Recommendations: Ideal partner to sushi and oysters.</p><p>Serving Temperature: 4°-9° C</p>
            </div>",,,taxable,,1,100,1,Wine > Sparkling Wine,2016.0000000000002,1800,https://cheers.com.np/uploads/products/5542135930730455620700350816848923979895600.png
,simple,raynal-vsop-1l,Raynal VSOP 1L,1,1,visible,"With 3 eaux-de-vie sourced from the most famous French wine regions, Raynal VSOP has become a worldwide reference point for brandy due to its unique and distinctive flavor. ","<div class=""description"">
                <p>With 3 eaux-de-vie sourced from the most famous French wine regions, Raynal VSOP has become a worldwide reference point for brandy due to its unique and distinctive flavor. </p><p>Carefully handcrafted and aged in French oak, this VSOP has a superior smooth and velvety taste with hints of almond and walnut, and a long finish of candied fruits and ginger.</p>
            </div>",,,taxable,,1,100,1,Brandy > VSOP Cognac,7358.400000000001,6570,https://cheers.com.np/uploads/products/806028231199123211010087126045155380807529.png
,simple,martell-xo-700ml,Martell XO 700ML,1,1,visible,"With its distinctive, arch-shaped bottle, Martell XO is a powerful symbol of inspiration, testimony to Jean Martell’s visionary spirit. A terrific Cognac from Martell, this is a masterpiece of blending. Rich and with impressive depth, yet still elegant with subtle nuances and delicious texture. Martell is an outstanding XO which bears the hallmark of the Martell style.","<div class=""description"">
                <p>With its distinctive, arch-shaped bottle, Martell XO is a powerful symbol of inspiration, testimony to Jean Martell’s visionary spirit. A terrific Cognac from Martell, this is a masterpiece of blending. Rich and with impressive depth, yet still elegant with subtle nuances and delicious texture. Martell is an outstanding XO which bears the hallmark of the Martell style.</p>
            </div>",,,taxable,,1,100,1,Brandy > XO Cognac,33600.0,30000,https://cheers.com.np/uploads/products/573269275529230448639286017376918276824335656.png
,simple,martell-vs-1l,Martell VS 1L,1,1,visible,"One of the most recognisable brands in the world, this is the foundation of Martell's enormous international success and works well on its own or in cocktails. Light gold in color, mild and gentle with light fresh fruit notes, Martell VS is dynamic but harmonious and well balanced. Pleasing with the fresh, mellow, pure in taste. Martell VS is ideal as a mixer for classic cocktails or can be enjoyed straight or over ice.","<div class=""description"">
                <p>One of the most recognisable brands in the world, this is the foundation of Martell's enormous international success and works well on its own or in cocktails. Light gold in color, mild and gentle with light fresh fruit notes, Martell VS is dynamic but harmonious and well balanced. Pleasing with the fresh, mellow, pure in taste. Martell VS is ideal as a mixer for classic cocktails or can be enjoyed straight or over ice.</p>
            </div>",,,taxable,,1,100,1,Brandy > VS Cognac,10544.800000000001,9415,https://cheers.com.np/uploads/products/999220405543921959949091161782720226813912441.png
,simple,hennessy-vsop-700ml,Hennessy VSOP 700ML,1,1,visible,"Widely regarded as one of the greatest Cognacs, Hennessy has a tradition of producing Cognacs of the highest quality. The VSOP from Hennessy is the epitome of balance and class and is a blend of 60 different eaux-de-vie aged up to 15 years. ","<div class=""description"">
                <p>Widely regarded as one of the greatest Cognacs, Hennessy has a tradition of producing Cognacs of the highest quality. The VSOP from Hennessy is the epitome of balance and class and is a blend of 60 different eaux-de-vie aged up to 15 years. </p><p>Every aspect of this Cognac is perfectly proportioned and demands to be drunk slowly, unadulterated and savoured. </p><p>The highlight of tasting Hennessy VSOP is the long-lasting finish, revealing the natural balance of the blend – testament to a superior cognac.</p>
            </div>",,,taxable,,1,100,1,Brandy > VSOP Cognac,13249.6,11830,https://cheers.com.np/uploads/products/260966699721969093966071677289267832898084132.png
,simple,grandial-xo-700ml,Grandial XO 700ML,1,1,visible,"Gradial Brandy XO is a distillate of wine from France, for which only fine and selected French wines are used. The bright warm amber color of XO brandy is extremely appealing. Taste the grape varieties for which the finish is rich and long.","<div class=""description"">
                <p>Gradial Brandy XO is a distillate of wine from France, for which only fine and selected French wines are used. The bright warm amber color of XO brandy is extremely appealing. Taste the grape varieties for which the finish is rich and long.</p>
            </div>",,,taxable,,1,100,1,Brandy > XO Cognac,4872.000000000001,4350,https://cheers.com.np/uploads/products/787549239760203790050708546257332626515313809.png
,simple,goldspur-jumla-apple-brandy-750ml,Goldspur Jumla Apple Brandy 750ML,1,1,visible,Produced from organic apples grown in Jumla.,"<div class=""description"">
                <p>Produced from organic apples grown in Jumla.</p>
            </div>",,,taxable,,1,100,1,Brandy > Domestic Brandy,896.0000000000001,800,https://cheers.com.np/uploads/products/7469385500563059355367442466155917391985.png
,simple,courvoisier-vsop-700ml,Courvoisier VSOP 700ML,1,1,visible,"Discerning, elegant and complex, Courvoisie VSOP Fine Cognac develops exceptional aromas of jasmine, peach and toasted almond. This cognac intricately crafted is exquisitely balanced. A complex aroma of spice and oak, it then opens on the palate to reveal its true depth with almonds, vanilla and floral notes. ","<div class=""description"">
                <p>Discerning, elegant and complex, Courvoisie VSOP Fine Cognac develops exceptional aromas of jasmine, peach and toasted almond. This cognac intricately crafted is exquisitely balanced. A complex aroma of spice and oak, it then opens on the palate to reveal its true depth with almonds, vanilla and floral notes. </p><p>Sip and savour the smooth floral subtlety of Courvoisier VSOP at room temperature. Once poured, leave it for a minute or so to fully develop its tasting notes.</p>
            </div>",,,taxable,,1,100,1,Brandy > VSOP Cognac,10236.800000000001,9140,https://cheers.com.np/uploads/products/57380537736283434272234715794823842582981.png
,simple,courvoisier-vsop-500ml,Courvoisier VSOP 500ML,1,1,visible,"Discerning, elegant and complex, Courvoisie VSOP Fine Cognac develops exceptional aromas of jasmine, peach and toasted almond. This cognac intricately crafted is exquisitely balanced. A complex aroma of spice and oak, it then opens on the palate to reveal its true depth with almonds, vanilla and floral notes. ","<div class=""description"">
                <p>Discerning, elegant and complex, Courvoisie VSOP Fine Cognac develops exceptional aromas of jasmine, peach and toasted almond. This cognac intricately crafted is exquisitely balanced. A complex aroma of spice and oak, it then opens on the palate to reveal its true depth with almonds, vanilla and floral notes. </p><p>Sip and savour the smooth floral subtlety of Courvoisier VSOP at room temperature. Once poured, leave it for a minute or so to fully develop its tasting notes.</p>
            </div>",,,taxable,,1,100,1,Brandy > VSOP Cognac,5969.6,5330,https://cheers.com.np/uploads/products/058699727427434138125266912402085819092477694.png
,simple,courvoisier-vs-1l,Courvoisier VS 1L,1,1,visible,"Courvoisier VS is a mouth-watering blend of cognacs offering complex fruity notes, with a unique richness and depth. Courvoisier age their VS for up to 2 extra years than other cognacs and this patience shines through in the end product. ","<div class=""description"">
                <p>Courvoisier VS is a mouth-watering blend of cognacs offering complex fruity notes, with a unique richness and depth. Courvoisier age their VS for up to 2 extra years than other cognacs and this patience shines through in the end product. </p><p>Serve Courvoisier VS at room temperature and after pouring, leave for a minute to allow it to fully release its bright and youthful aromas. Our Master Blender calls this ‘La Minute Mystique’.</p>
            </div>",,,taxable,,1,100,1,Brandy > VS Cognac,10192.000000000002,9100,https://cheers.com.np/uploads/products/242192798755128137686872718055271602166610350.png
,simple,courvoisier-napoleon-750ml,Courvoisier Napoleon 750ML,1,1,visible,"This is the original Napoleon Cognac, by which all others are judged. The artistry behind the blending of this complex cognac brings out its signature old port, prune, and orange blossom notes. The maturity of the blends from the Grande and Petite Champagne crus, that have been matured up to 20 years, giving the cognac seductive signature notes of sandalwood, dried apricots and mushroom. This has made Courvoisier Napoleon Fine Champagne Cognac the classic reference for connoisseurs.","<div class=""description"">
                <p>This is the original Napoleon Cognac, by which all others are judged. The artistry behind the blending of this complex cognac brings out its signature old port, prune, and orange blossom notes. The maturity of the blends from the Grande and Petite Champagne crus, that have been matured up to 20 years, giving the cognac seductive signature notes of sandalwood, dried apricots and mushroom. This has made Courvoisier Napoleon Fine Champagne Cognac the classic reference for connoisseurs.</p>
            </div>",,,taxable,,1,100,1,Brandy > Napoleon Cognac,10931.2,9760,https://cheers.com.np/uploads/products/228682800254245454520526449115563842267003031.png
